date,temperaturemin,temperaturemax,precipitation,snowfall,snowdepth,avgwindspeed,fastest2minwinddir,fastest2minwindspeed,fastest5secwinddir,fastest5secwindspeed
2013-02-23,0.43108108108108106,0.26522842639593913,0.14263565891472868,0.0,0.0,0.12513966480446925,0.05714285714285714,0.07475421999629012,0.08571428571428572,0.07826875728910199
2013-02-24,0.4837837837837837,0.49365482233502544,0.012403100775193798,0.0,0.0,0.18770949720670388,0.7428571428571429,0.14932294565015766,0.8285714285714286,0.14202410263055593
2013-02-25,0.377027027027027,0.23984771573604063,0.0,0.0,0.0,0.3748603351955307,0.17142857142857143,0.186792802819514,0.11428571428571428,0.15653751457820397
2013-02-26,0.43108108108108106,0.44035532994923865,0.13333333333333333,0.0,0.0,0.5625698324022345,0.2857142857142857,0.3526247449452792,0.3142857142857143,0.3506543993779966
2013-02-27,0.5256756756756756,0.4543147208121827,0.0,0.0,0.0,0.47486033519553067,0.6285714285714286,0.25728065294008534,0.6285714285714286,0.20863029674744074
2013-02-28,0.3918918918918919,0.3401015228426396,0.0,0.0,0.0,0.21284916201117315,0.7714285714285715,0.2033017992951215,0.8,0.18258390566282234
2013-01-03,0.32297297297297295,0.32614213197969544,0.0,0.0,0.0,0.25027932960893856,0.8,0.1285475792988314,0.8,0.11597771154593753
2013-02-03,0.2972972972972973,0.3147208121827411,0.0,0.0,0.0,0.18770949720670388,0.8571428571428571,0.1285475792988314,0.8857142857142857,0.11597771154593753
2013-03-03,0.30945945945945946,0.2893401015228427,0.0,0.0,0.0,0.23743016759776533,0.7428571428571429,0.1660174364681877,0.9142857142857143,0.15653751457820397
2013-04-03,0.2972972972972973,0.3401015228426396,0.0,0.0,0.0,0.25027932960893856,0.8,0.186792802819514,0.7714285714285715,0.20863029674744074
2013-05-03,0.4189189189189189,0.3401015228426396,0.06356589147286822,0.0,0.0,0.26256983240223464,0.2857142857142857,0.21999629011315153,0.3142857142857143,0.24633925100427628
2013-06-03,0.44459459459459455,0.2893401015228427,0.0015503875968992248,0.0,0.0,0.5877094972067038,0.8857142857142857,0.29456501576701916,0.9142857142857143,0.3768303744978619
2013-07-03,0.35,0.3540609137055838,0.0,0.0,0.0,0.2877094972067039,0.8857142857142857,0.14932294565015766,0.02857142857142857,0.20863029674744074
2013-08-03,0.3621621621621621,0.40355329949238583,0.0,0.0,0.0,0.3,0.8571428571428571,0.186792802819514,0.0,0.20863029674744074
2013-09-03,0.3918918918918919,0.49365482233502544,0.0,0.0,0.0,0.18770949720670388,0.08571428571428572,0.1285475792988314,0.11428571428571428,0.09278216923675003
2013-10-03,0.377027027027027,0.5545685279187818,0.0,0.0,0.0,0.17541899441340777,0.37142857142857144,0.11203858282322389,0.45714285714285713,0.10431514837372037
2013-11-03,0.4716216216216216,0.5939086294416244,0.0,0.0,0.0,0.4999999999999999,0.4,0.25728065294008534,0.4,0.24633925100427628
2013-12-03,0.5932432432432432,0.58248730964467,0.10077519379844961,0.0,0.0,0.5374301675977653,0.5428571428571428,0.31534038211834536,0.5142857142857142,0.31307502915640795
2013-03-13,0.40405405405405403,0.44035532994923865,0.0,0.0,0.0,0.3748603351955307,0.8285714285714286,0.21999629011315153,0.6857142857142857,0.27238564208889465
2013-03-14,0.3351351351351351,0.3794416243654823,0.0,0.0,0.0,0.25027932960893856,0.7714285714285715,0.1660174364681877,0.7714285714285715,0.19424646883503954
2013-03-15,0.32297297297297295,0.49365482233502544,0.0,0.0,0.0,0.42513966480446924,0.6571428571428571,0.25728065294008534,0.6571428571428571,0.19424646883503954
2013-03-16,0.5662162162162162,0.6967005076142131,0.0,0.0,0.0,0.5748603351955306,0.6285714285714286,0.3526247449452792,0.6857142857142857,0.2868990540365427
2013-03-17,0.4716216216216216,0.4796954314720812,0.0,0.0,0.0,0.5625698324022345,0.11428571428571428,0.25728065294008534,0.11428571428571428,0.20863029674744074
2013-03-18,0.4567567567567567,0.25126903553299496,0.0434108527131783,0.0,0.0,0.35027932960893854,0.22857142857142856,0.14932294565015766,0.2,0.14202410263055593
2013-03-19,0.4837837837837837,0.5545685279187818,0.0,0.0,0.0,0.3625698324022346,0.7714285714285715,0.21999629011315153,0.8285714285714286,0.24633925100427628
2013-03-20,0.4567567567567567,0.40355329949238583,0.0,0.0,0.0,0.19999999999999996,0.6285714285714286,0.186792802819514,0.6857142857142857,0.22029285991965789
2013-03-21,0.3621621621621621,0.2893401015228427,0.0,0.0,0.0,0.39999999999999997,0.8857142857142857,0.2033017992951215,0.9142857142857143,0.22029285991965789
2013-03-22,0.2554054054054054,0.3654822335025381,0.0,0.0,0.0,0.26256983240223464,0.6571428571428571,0.2033017992951215,0.6285714285714286,0.18258390566282234
2013-03-23,0.4189189189189189,0.40355329949238583,0.0,0.0,0.0,0.05027932960893855,0.05714285714285714,0.016508996475607485,0.34285714285714286,0.014513411947648063
2013-03-24,0.40405405405405403,0.25126903553299496,0.11317829457364341,0.0,0.0,0.41284916201117317,0.11428571428571428,0.21999629011315153,0.11428571428571428,0.22029285991965789
2013-03-25,0.4189189189189189,0.3147208121827411,0.0,0.0,0.0,0.39999999999999997,0.7428571428571429,0.29456501576701916,0.7428571428571429,0.29856161720875984
2013-03-26,0.377027027027027,0.3401015228426396,0.0,0.0,0.0,0.35027932960893854,0.8571428571428571,0.1285475792988314,0.8571428571428571,0.15653751457820397
2013-03-27,0.40405405405405403,0.3654822335025381,0.0,0.0,0.0,0.32513966480446926,0.8,0.2033017992951215,0.7714285714285715,0.20863029674744074
2013-03-28,0.32297297297297295,0.41497461928934015,0.0,0.0,0.0,0.25027932960893856,0.8,0.1660174364681877,1.0,0.19424646883503954
2013-03-29,0.32297297297297295,0.44035532994923865,0.0,0.0,0.0,0.12513966480446925,0.6571428571428571,0.14932294565015766,0.7142857142857143,0.16807049371517432
2013-03-30,0.4567567567567567,0.5431472081218274,0.0,0.0,0.0,0.18770949720670388,0.6285714285714286,0.1285475792988314,0.6571428571428571,0.09278216923675003
2013-03-31,0.5932432432432432,0.5685279187817259,0.13488372093023254,0.0,0.0,0.46256983240223454,0.6285714285714286,0.31534038211834536,0.6285714285714286,0.24633925100427628
2013-01-04,0.6054054054054053,0.6078680203045684,0.0015503875968992248,0.0,0.0,0.3,0.8,0.2033017992951215,0.8571428571428571,0.26085266295192433
2013-02-04,0.4189189189189189,0.468274111675127,0.0,0.0,0.0,0.25027932960893856,0.8285714285714286,0.186792802819514,0.6571428571428571,0.18258390566282234
2013-03-04,0.4716216216216216,0.468274111675127,0.0,0.0,0.0,0.22513966480446926,0.08571428571428572,0.1285475792988314,0.9428571428571428,0.10431514837372037
2013-04-04,0.4716216216216216,0.3147208121827411,0.11162790697674418,0.0,0.0,0.5748603351955306,0.11428571428571428,0.2033017992951215,0.11428571428571428,0.24633925100427628
2013-05-04,0.4716216216216216,0.5050761421319797,0.006201550387596899,0.0,0.0,0.13743016759776536,0.05714285714285714,0.11203858282322389,0.05714285714285714,0.09278216923675003
2013-06-04,0.4716216216216216,0.5177664974619289,0.0,0.0,0.0,0.41284916201117317,0.34285714285714286,0.2033017992951215,0.3142857142857143,0.22029285991965789
2013-07-04,0.43108108108108106,0.6078680203045684,0.0,0.0,0.0,0.32513966480446926,0.6285714285714286,0.25728065294008534,0.6,0.19424646883503954
2013-08-04,0.6472972972972972,0.6967005076142131,0.0,0.0,0.0,0.5374301675977653,0.6285714285714286,0.2780560192914116,0.6571428571428571,0.20863029674744074
2013-09-04,0.7148648648648649,0.7576142131979696,0.0,0.0,0.0,0.41284916201117317,0.6571428571428571,0.25728065294008534,0.6,0.19424646883503954
2013-10-04,0.7567567567567568,0.7829949238578681,0.0,0.0,0.0,0.6251396648044691,0.6285714285714286,0.25728065294008534,0.6285714285714286,0.20863029674744074
2013-11-04,0.7837837837837838,0.733502538071066,0.0,0.0,0.0,0.6748603351955307,0.6285714285714286,0.29456501576701916,0.5428571428571428,0.26085266295192433
2013-12-04,0.7959459459459459,0.7220812182741116,0.16124031007751938,0.0,0.0,0.6748603351955307,0.6285714285714286,0.33203487293637546,0.6285714285714286,0.31307502915640795
2013-04-13,0.6472972972972972,0.6434010152284264,0.0,0.0,0.0,0.19999999999999996,0.6571428571428571,0.14932294565015766,0.7428571428571429,0.14202410263055593
2013-04-14,0.5405405405405406,0.7081218274111675,0.0,0.0,0.0,0.17541899441340777,0.5428571428571428,0.14932294565015766,0.4857142857142857,0.10431514837372037
2013-04-15,0.727027027027027,0.6078680203045684,0.0031007751937984496,0.0,0.0,0.3877094972067039,0.22857142857142856,0.2033017992951215,0.2571428571428571,0.19424646883503954
2013-04-16,0.727027027027027,0.668781725888325,0.0,0.0,0.0,0.1625698324022346,0.5428571428571428,0.05397885364496381,0.42857142857142855,0.07826875728910199
2013-04-17,0.727027027027027,0.7220812182741116,0.0,0.0,0.0,0.41284916201117317,0.5428571428571428,0.1660174364681877,0.5428571428571428,0.14202410263055593
2013-04-18,0.7837837837837838,0.7081218274111675,0.0,0.0,0.0,0.48770949720670376,0.42857142857142855,0.2240771656464478,0.45714285714285713,0.18258390566282234
2013-04-19,0.8094594594594594,0.7715736040609137,0.0883720930232558,0.0,0.0,0.8374301675977652,0.6,0.7594138378779446,0.6,0.6493456006220033
2013-04-20,0.5405405405405406,0.5177664974619289,0.0015503875968992248,0.0,0.0,0.19999999999999996,0.6571428571428571,0.29456501576701916,0.6571428571428571,0.26085266295192433
2013-04-21,0.4986486486486486,0.4796954314720812,0.0,0.0,0.0,0.5128491620111731,0.11428571428571428,0.2780560192914116,0.11428571428571428,0.24633925100427628
2013-04-22,0.4189189189189189,0.4796954314720812,0.0015503875968992248,0.0,0.0,0.5748603351955306,0.11428571428571428,0.25728065294008534,0.11428571428571428,0.22029285991965789
2013-04-23,0.5783783783783784,0.5545685279187818,0.020155038759689922,0.0,0.0,0.23743016759776533,0.08571428571428572,0.1660174364681877,0.11428571428571428,0.14202410263055593
2013-04-24,0.6054054054054053,0.682741116751269,0.0,0.0,0.0,0.5374301675977653,0.6285714285714286,0.31534038211834536,0.6285714285714286,0.2868990540365427
2013-04-25,0.6202702702702703,0.6078680203045684,0.0,0.0,0.0,0.21284916201117315,0.02857142857142857,0.1285475792988314,0.0,0.14202410263055593
2013-04-26,0.5662162162162162,0.6078680203045684,0.0,0.0,0.0,0.18770949720670388,0.02857142857142857,0.1285475792988314,0.08571428571428572,0.11882856032136843
2013-04-27,0.6621621621621622,0.6192893401015228,0.0,0.0,0.0,0.15027932960893853,0.6,0.11203858282322389,0.6285714285714286,0.07826875728910199
2013-04-28,0.6878378378378378,0.49365482233502544,0.1503875968992248,0.0,0.0,0.26256983240223464,0.3142857142857143,0.11203858282322389,0.3142857142857143,0.09278216923675003
2013-04-29,0.6878378378378378,0.6192893401015228,0.13333333333333333,0.0,0.0,0.13743016759776536,0.6571428571428571,0.07475421999629012,0.6571428571428571,0.05209278216923677
2013-04-30,0.7148648648648649,0.5431472081218274,0.0,0.0,0.0,0.2877094972067039,0.11428571428571428,0.11203858282322389,0.08571428571428572,0.07826875728910199
2013-01-05,0.7148648648648649,0.49365482233502544,0.0015503875968992248,0.0,0.0,0.5374301675977653,0.11428571428571428,0.25728065294008534,0.2,0.26085266295192433
2013-02-05,0.6472972972972972,0.5291878172588833,0.0,0.0,0.0,0.41284916201117317,0.11428571428571428,0.2033017992951215,0.11428571428571428,0.18258390566282234
2013-03-05,0.5932432432432432,0.58248730964467,0.0,0.0,0.0,0.5374301675977653,0.2,0.2780560192914116,0.2,0.27238564208889465
2013-04-05,0.6054054054054053,0.5177664974619289,0.0,0.0,0.0,0.6374301675977653,0.11428571428571428,0.25728065294008534,0.11428571428571428,0.22029285991965789
2013-05-05,0.6202702702702703,0.468274111675127,0.0,0.0,0.0,0.6748603351955307,0.2,0.2780560192914116,0.2,0.24633925100427628
2013-06-05,0.7,0.5685279187817259,0.21860465116279068,0.0,0.0,0.4374301675977654,0.6571428571428571,0.2240771656464478,0.6285714285714286,0.19424646883503954
2013-07-05,0.6202702702702703,0.6078680203045684,0.0,0.0,0.0,0.26256983240223464,0.6285714285714286,0.2240771656464478,0.6285714285714286,0.18258390566282234
2013-08-05,0.6472972972972972,0.6192893401015228,0.027906976744186046,0.0,0.0,0.18770949720670388,0.8285714285714286,0.25728065294008534,0.8571428571428571,0.27238564208889465
2013-09-05,0.6743243243243243,0.7220812182741116,0.0,0.0,0.0,0.17541899441340777,0.7714285714285715,0.1660174364681877,0.6857142857142857,0.14202410263055593
2013-10-05,0.7,0.7715736040609137,0.0,0.0,0.0,0.3877094972067039,0.6571428571428571,0.2780560192914116,0.6571428571428571,0.20863029674744074
2013-11-05,0.8216216216216217,0.733502538071066,0.046511627906976744,0.0,0.0,0.5251396648044692,0.6285714285714286,0.31534038211834536,0.6571428571428571,0.26085266295192433
2013-12-05,0.6472972972972972,0.6192893401015228,0.0,0.0,0.0,0.3128491620111732,0.7714285714285715,0.186792802819514,0.7714285714285715,0.18258390566282234
2013-05-13,0.5405405405405406,0.5291878172588833,0.0,0.0,0.0,0.17541899441340777,0.7714285714285715,0.186792802819514,0.6857142857142857,0.16807049371517432
2013-05-14,0.4716216216216216,0.5939086294416244,0.0,0.0,0.0,0.25027932960893856,0.6285714285714286,0.2033017992951215,0.6571428571428571,0.20863029674744074
2013-05-15,0.6878378378378378,0.7969543147208121,0.0,0.0,0.0,0.5374301675977653,0.6285714285714286,0.2240771656464478,0.6285714285714286,0.16807049371517432
2013-05-16,0.7837837837837838,0.7715736040609137,0.0,0.0,0.0,0.35027932960893854,0.6571428571428571,0.1660174364681877,0.6285714285714286,0.16807049371517432
2013-05-17,0.768918918918919,0.7969543147208121,0.0,0.0,0.0,0.12513966480446925,0.2857142857142857,0.1285475792988314,0.2857142857142857,0.09278216923675003
2013-05-18,0.7837837837837838,0.6967005076142131,0.06511627906976744,0.0,0.0,0.12513966480446925,0.7428571428571429,0.2033017992951215,0.7714285714285715,0.24633925100427628
2013-05-19,0.8094594594594594,0.6967005076142131,0.08372093023255814,0.0,0.0,0.35027932960893854,0.5428571428571428,0.2033017992951215,0.5142857142857142,0.20863029674744074
2013-05-20,0.8486486486486488,0.6573604060913706,0.22790697674418603,0.0,0.0,0.3,0.45714285714285713,0.09126321647189761,0.4857142857142857,0.20863029674744074
2013-05-21,0.8783783783783784,0.7829949238578681,0.0,0.0,0.0,0.42513966480446924,0.45714285714285713,0.1660174364681877,0.45714285714285713,0.15653751457820397
2013-05-22,0.8783783783783784,0.7576142131979696,0.0015503875968992248,0.0,0.0,0.4999999999999999,0.45714285714285713,0.1660174364681877,0.6,0.16807049371517432
2013-05-23,0.8216216216216217,0.7461928934010152,0.027906976744186046,0.0,0.0,0.3877094972067039,0.6,0.1285475792988314,0.6,0.10431514837372037
2013-05-24,0.6472972972972972,0.5939086294416244,0.0,0.0,0.0,0.3128491620111732,0.8,0.25728065294008534,0.8571428571428571,0.2868990540365427
2013-05-25,0.4986486486486486,0.631979695431472,0.0,0.0,0.0,0.15027932960893853,0.7428571428571429,0.1660174364681877,0.7142857142857143,0.18258390566282234
2013-05-26,0.5932432432432432,0.631979695431472,0.0,0.0,0.0,0.09999999999999998,0.6571428571428571,0.1285475792988314,0.6571428571428571,0.15653751457820397
2013-05-27,0.6054054054054053,0.7220812182741116,0.0,0.0,0.0,0.26256983240223464,0.6285714285714286,0.1285475792988314,0.6571428571428571,0.10431514837372037
2013-05-28,0.8094594594594594,0.7829949238578681,0.0,0.0,0.0,0.4999999999999999,0.6,0.186792802819514,0.5714285714285714,0.16807049371517432
2013-05-29,0.7959459459459459,0.7829949238578681,0.0,0.0,0.0,0.46256983240223454,0.6285714285714286,0.1660174364681877,0.45714285714285713,0.16807049371517432
2013-05-30,0.8094594594594594,0.7969543147208121,0.0,0.0,0.0,0.3,0.6571428571428571,0.14932294565015766,0.6571428571428571,0.10431514837372037
2013-05-31,0.8364864864864865,0.8109137055837563,0.0,0.0,0.0,0.3748603351955307,0.6571428571428571,0.14932294565015766,0.5428571428571428,0.11882856032136843
2013-01-06,0.8486486486486488,0.8362944162436547,0.0,0.0,0.0,0.4999999999999999,0.6285714285714286,0.2240771656464478,0.6285714285714286,0.16807049371517432
2013-02-06,0.8635135135135135,0.8109137055837563,0.017054263565891473,0.0,0.0,0.612290502793296,0.5142857142857142,0.2240771656464478,0.6571428571428571,0.19424646883503954
2013-03-06,0.8094594594594594,0.7576142131979696,0.06976744186046512,0.0,0.0,0.3,0.9142857142857143,0.186792802819514,0.9142857142857143,0.16807049371517432
2013-04-06,0.8094594594594594,0.7081218274111675,0.0,0.0,0.0,0.21284916201117315,0.08571428571428572,0.14932294565015766,0.08571428571428572,0.10431514837372037
2013-05-06,0.8094594594594594,0.7461928934010152,0.0,0.0,0.0,0.32513966480446926,0.2857142857142857,0.14932294565015766,0.3142857142857143,0.18258390566282234
2013-06-06,0.8364864864864865,0.682741116751269,0.05891472868217054,0.0,0.0,0.46256983240223454,0.37142857142857144,0.2033017992951215,0.4,0.18258390566282234
2013-07-06,0.8635135135135135,0.668781725888325,0.7968992248062015,0.0,0.0,0.26256983240223464,0.9714285714285714,0.14932294565015766,0.3142857142857143,0.27238564208889465
2013-08-06,0.8364864864864865,0.7715736040609137,0.006201550387596899,0.0,0.0,0.17541899441340777,0.6285714285714286,0.14932294565015766,0.6285714285714286,0.14202410263055593
2013-09-06,0.8486486486486488,0.8109137055837563,0.0031007751937984496,0.0,0.0,0.1625698324022346,0.4857142857142857,0.03728436282693379,0.4857142857142857,0.09278216923675003
2013-10-06,0.8905405405405407,0.7829949238578681,0.10232558139534884,0.0,0.0,0.6374301675977653,0.6571428571428571,0.3526247449452792,0.6571428571428571,0.3506543993779966
2013-11-06,0.8905405405405407,0.7969543147208121,0.0,0.0,0.0,0.46256983240223454,0.6571428571428571,0.186792802819514,0.6285714285714286,0.19424646883503954
2013-12-06,0.8094594594594594,0.8477157360406091,0.0,0.0,0.0,0.26256983240223464,0.6285714285714286,0.2033017992951215,0.6285714285714286,0.16807049371517432
2013-06-13,0.8635135135135135,0.8972081218274113,0.007751937984496124,0.0,0.0,0.5128491620111731,0.8285714285714286,0.44388796141717674,0.8285714285714286,0.5188544771284178
2013-06-14,0.7418918918918919,0.7220812182741116,0.0,0.0,0.0,0.22513966480446926,0.9428571428571428,0.14932294565015766,0.2,0.19424646883503954
2013-06-15,0.7148648648648649,0.7829949238578681,0.0,0.0,0.0,0.23743016759776533,0.6285714285714286,0.1660174364681877,0.6,0.14202410263055593
2013-06-16,0.7837837837837838,0.8109137055837563,0.0,0.0,0.0,0.5625698324022345,0.6285714285714286,0.25728065294008534,0.6,0.24633925100427628
2013-06-17,0.9054054054054054,0.8109137055837563,0.0,0.0,0.0,0.46256983240223454,0.6285714285714286,0.14932294565015766,0.6,0.11882856032136843
2013-06-18,0.8783783783783784,0.7829949238578681,0.02170542635658915,0.0,0.0,0.46256983240223454,0.6285714285714286,0.29456501576701916,0.6,0.24633925100427628
